000011,000011,000011,2018-12-31 23:51:07,2019-01-01 00:02:16,,,118.34866,24.206156,0,521,57.4,,
000011,000011,000011,2018-12-31 23:55:49,2019-01-01 00:08:05,,,118.34866,24.206156,0,521,56.8,,
000011,000011,000011,2019-09-13 21:32:29,2019-09-13 21:36:50,,,118.289468,24.289263,0,46,12.8,,
000011,000011,000011,2019-09-13 20:56:49,2019-09-13 21:00:42,,,118.20003,24.237716,0,52,10.1,,
000011,000011,000011,2019-09-13 21:00:29,2019-09-13 21:06:46,,,118.208731,24.244348,0,51,10.9,,
000011,000011,000011,2019-09-17 06:43:15,2019-09-17 00:08:41,,,118.248028,24.261558,0,42,47.1,,
000011,000011,000011,2019-09-17 06:04:49,2019-09-17 00:01:38,,,118.33521,24.3081,0,42,47.9,,
000011,000011,000011,2019-09-13 21:14:39,2019-09-13 21:18:46,,,118.24416,24.266368,0,50,11.5,,
000011,000011,000011,2019-09-13 21:28:39,2019-09-13 21:34:45,,,118.279716,24.284921,0,47,13,,
000011,000011,000011,2019-09-13 20:57:49,2019-09-13 21:04:42,,,118.202328,24.239606,0,52,10.3,,
000011,000011,000011,2019-09-13 20:44:29,2019-09-13 20:52:38,,,118.171805,24.213351,0,54,9.7,,
000011,000011,000011,2019-09-17 06:26:35,2019-09-17 00:04:44,,,118.285681,24.282596,0,45,45.7,,
000011,000011,000011,2019-09-13 20:48:47,2019-09-13 20:54:42,,,118.181741,24.222063,0,52,9.9,,
000011,000011,000011,2019-09-13 21:02:59,2019-09-13 21:10:39,,,118.214815,24.248418,0,51,11.7,,
000011,000011,000011,2019-09-13 20:51:49,2019-09-13 20:58:52,,,118.188558,24.228005,0,52,9.9,,
000011,000011,000011,2019-09-13 21:37:38,2019-09-13 21:44:48,,,118.30265,24.29518,0,46,13,,
000011,000011,000011,2019-09-13 21:21:59,2019-09-13 21:28:41,,,118.262548,24.277008,0,48,12.8,,
000011,000011,000011,2019-09-13 21:07:37,2019-09-13 21:12:43,,,118.226563,24.255623,0,50,11.7,,
000011,000011,000011,2019-09-13 21:37:38,2019-09-13 21:44:48,,,118.30265,24.29518,0,46,13,,
000011,000011,000011,2019-09-17 06:04:49,2019-09-17 00:01:38,,,118.33521,24.3081,0,42,47.9,,
000011,000011,000011,2019-09-13 21:49:39,2019-09-13 21:54:43,,,118.332586,24.309301,0,46,12.6,,
000011,000011,000011,2019-09-13 21:35:59,2019-09-13 21:40:39,,,118.298476,24.293298,0,47,13,,
000011,000011,000011,2019-10-07 06:40:30,2019-10-10 00:33:46,,,118.290313,24.310998,0,42,8.2,,
000011,000011,000011,2019-10-07 05:54:30,2019-10-10 01:15:42,,,118.185903,24.266316,0,40,12.6,,
000011,000011,000011,2019-10-07 07:20:19,2019-10-10 01:39:57,,,118.375853,24.34804,0,42,12.3,,
000011,000011,000011,2019-10-07 06:23:09,2019-10-10 01:54:00,,,118.253198,24.29061,0,39,12.1,,
000011,000011,000011,2019-10-07 06:11:50,2019-10-10 00:33:06,,,118.225508,24.2827,0,42,12.6,,
000011,000011,000011,2019-10-07 06:31:59,2019-10-10 00:33:29,,,118.27323,24.299103,0,40,10.7,,
000011,000011,000011,2019-10-07 06:30:10,2019-10-10 01:43:46,,,118.269035,24.297346,0,42,12.5,,
000011,000011,000011,2019-10-07 06:11:50,2019-10-10 00:44:24,,,118.225508,24.2827,0,42,12.6,,
000011,000011,000011,2019-10-07 07:20:19,2019-10-10 01:37:21,,,118.375853,24.34804,0,42,12.3,,
