000015,000015,000015,2018-12-31 23:51:20,2019-01-01 00:02:16,,,118.076183,24.507,0,0,5.3,,
000015,000015,000015,2019-01-07 23:33:50,2019-01-07 23:41:13,,,118.101633,24.40465,0,33,61.7,,
000015,000015,000015,2019-01-08 03:02:30,2019-01-08 03:11:08,,,118.081216,24.520966,0,0,3.1,,
000015,000015,000015,2019-01-01 00:06:23,2019-01-01 00:14:07,,,118.0761,24.50705,0,0,5.3,,
000015,000015,000015,2019-01-07 21:59:50,2019-01-07 22:11:14,,,118.321566,24.23855,0,57,57.4,,
000015,000015,000015,2019-01-08 00:37:52,2019-01-08 00:47:11,,,118.081216,24.520883,0,1,3.1,,
000015,000015,000015,2019-01-08 01:08:28,2019-01-08 01:17:05,,,118.081216,24.520916,0,0,3.1,,
000015,000015,000015,2019-01-08 02:56:28,2019-01-08 03:08:23,,,118.081283,24.521066,0,0,3.1,,
000015,000015,000015,2019-01-08 01:20:30,2019-01-08 01:29:07,,,118.081133,24.520833,0,0,3.1,,
000015,000015,000015,2019-01-08 05:27:18,2019-01-08 05:35:09,,,118.1277,24.37595,0,72,26.8,,
000015,000015,000015,2019-01-01 02:03:35,2019-01-01 08:20:10,,,118.069316,24.50275,0,34,38.9,,
000015,000015,000015,2019-01-08 05:38:53,2019-01-08 05:47:11,,,118.16285,24.342383,0,72,26.1,,
000015,000015,000015,2019-01-07 21:16:10,2019-01-07 21:23:07,,,118.327233,24.2259,0,2,24.5,,
000015,000015,000015,2019-01-07 22:10:01,2019-01-07 22:17:13,,,118.28755,24.25525,0,66,57.4,,
000015,000015,000015,2019-01-07 22:37:59,2019-01-07 22:47:09,,,118.20105,24.310316,0,49,61.5,,
000015,000015,000015,2019-01-07 22:50:30,2019-01-07 22:59:07,,,118.176783,24.333866,0,47,61.3,,
000015,000015,000015,2019-01-07 23:50:58,2019-01-07 23:59:05,,,118.0489,24.439166,0,59,66.9,,
000015,000015,000015,2019-01-08 00:09:34,2019-01-08 00:17:05,,,118.066916,24.4922,0,52,3.9,,
000015,000015,000015,2019-01-01 01:03:23,2019-01-01 08:14:09,,,118.075933,24.507,0,0,5.3,,
000015,000015,000015,2019-01-08 02:29:30,2019-01-08 02:41:07,,,118.081183,24.520883,0,0,3.1,,
000015,000015,000015,2019-01-08 03:53:31,2019-01-08 04:01:11,,,118.0812,24.520883,0,0,3.1,,
000015,000015,000015,2019-01-08 04:12:21,2019-01-08 04:19:12,,,118.081183,24.520916,0,0,3.1,,
000015,000015,000015,2019-01-08 04:52:11,2019-01-08 04:59:05,,,118.052233,24.46665,0,58,39.9,,
000015,000015,000015,2019-01-01 03:12:03,2019-01-01 08:26:12,,,118.162916,24.341916,0,66,25.9,,
000015,000015,000015,2019-01-08 03:44:29,2019-01-08 03:55:12,,,118.081183,24.520883,0,0,3.1,,
000015,000015,000015,2019-01-08 05:32:30,2019-01-08 05:41:11,,,118.1427,24.36045,0,72,26.5,,
000015,000015,000015,2019-01-07 20:25:41,2019-01-07 20:35:15,,,118.334616,24.1814,0,63,63.2,,
000015,000015,000015,2019-01-07 22:32:22,2019-01-07 22:41:09,,,118.2136,24.2972,0,67,62.3,,
000015,000015,000015,2019-01-07 22:45:12,2019-01-07 22:53:06,,,118.1871,24.3239,0,46,60.9,,
000015,000015,000015,2019-01-07 23:57:54,2019-01-08 00:05:04,,,118.049866,24.45925,0,60,3.5,,
000015,000015,000015,2019-01-01 01:31:23,2019-01-01 08:18:09,,,118.076116,24.507033,0,0,5.3,,
000015,000015,000015,2019-01-01 02:37:23,2019-01-01 08:24:10,,,118.079866,24.415083,0,62,24.1,,
000015,000015,000015,2019-01-07 22:27:50,2019-01-07 22:35:15,,,118.225233,24.2839,0,66,62.3,,
000015,000015,000015,2019-01-07 23:15:50,2019-01-07 23:23:09,,,118.1242,24.382033,0,29,63.2,,
000015,000015,000015,2019-01-07 23:43:41,2019-01-07 23:53:06,,,118.072766,24.42245,0,72,58.6,,
000015,000015,000015,2019-01-08 00:21:03,2019-01-08 00:29:06,,,118.0767,24.515233,0,23,4.3,,
000015,000015,000015,2019-01-07 23:19:01,2019-01-07 23:29:13,,,118.12135,24.385133,0,22,64.6,,
