000007,000007,000007,2018-12-31 23:50:44,2019-01-01 00:02:16,,,118.124756,24.400133,0,1,64.6,,
000007,000007,000007,2019-11-11 09:43:58,2019-11-13 18:29:09,,,118.21345,24.34041,0,2,18.7,,
000007,000007,000007,2019-11-11 09:43:58,2019-11-13 17:23:11,,,118.21345,24.34041,0,2,18.7,,
000007,000007,000007,2019-11-11 10:34:58,2019-11-13 17:39:09,,,118.213183,24.340028,0,1,13.8,,
000007,000007,000007,2019-11-11 10:34:58,2019-11-13 17:47:12,,,118.213183,24.340028,0,1,13.8,,
000007,000007,000007,2019-11-11 10:34:58,2019-11-13 18:29:21,,,118.213183,24.340028,0,1,13.8,,
000007,000007,000007,2019-11-11 11:10:58,2019-11-13 18:19:21,,,118.21315,24.339713,0,1,11.3,,
000007,000007,000007,2019-11-11 11:10:58,2019-11-13 17:53:20,,,118.21315,24.339713,0,1,11.3,,
000007,000007,000007,2019-11-11 11:10:58,2019-11-13 18:17:20,,,118.21315,24.339713,0,1,11.3,,
000007,000007,000007,2019-11-11 11:22:58,2019-11-13 17:17:25,,,118.213161,24.33957,0,0,10.7,,
000007,000007,000007,2019-11-11 11:22:58,2019-11-13 18:23:24,,,118.213161,24.33957,0,0,10.7,,
000007,000007,000007,2019-11-11 11:22:58,2019-11-13 17:27:21,,,118.213161,24.33957,0,0,10.7,,
000007,000007,000007,2019-11-11 11:43:58,2019-11-13 18:35:17,,,118.213205,24.339471,0,3,10.3,,
000007,000007,000007,2019-11-11 11:43:58,2019-11-13 17:21:47,,,118.213205,24.339471,0,3,10.3,,
000007,000007,000007,2019-11-11 11:43:58,2019-11-13 17:25:07,,,118.213205,24.339471,0,3,10.3,,
000007,000007,000007,2019-11-11 11:58:59,2019-11-13 17:41:11,,,118.213248,24.339321,0,0,9.1,,
000007,000007,000007,2019-11-11 00:13:58,2019-11-13 17:19:07,,,118.213341,24.339293,0,1,10.7,,
000007,000007,000007,2019-11-11 00:19:59,2019-11-13 17:37:27,,,118.213348,24.339258,0,0,10.5,,
000007,000007,000007,2019-11-11 00:19:59,2019-11-13 18:33:22,,,118.213348,24.339258,0,0,10.5,,
000007,000007,000007,2019-11-11 00:55:58,2019-11-13 17:19:17,,,118.213751,24.338885,0,1,7,,
000007,000007,000007,2019-11-11 13:07:59,2019-11-13 17:25:17,,,118.213775,24.338853,0,3,7,,
000007,000007,000007,2019-11-11 13:32:00,2019-11-13 18:06:15,,,118.213963,24.338861,0,1,6.2,,
000007,000007,000007,2019-11-11 13:43:59,2019-11-13 17:19:27,,,118.21406,24.338938,0,1,6.8,,
